Trader Address,type,modes,file_thumb_path,setup,tagname,file_path,performance,days_traded_long_only,date_updated,PNL,PNLMonth,sharpe_ratio_short_only,sharpe_ratio_normal,ACCValue,calmar_ratio_short_only,officialR,equilibrium,calmar_ratio_normal,days_traded_short_only,sharpe_ratio_long_only,rating,calmar_ratio_long_only,days_traded_normal,available,MaxACCValue,information_ratio_normal,downside_capture_ratio_normal,calmar_divergence_normal,trade_type_proportion_ratio,trade_type_proportion_ratio_duplicated_0,sharpe_ratio_long_only_duplicated_0,trade_type_proportion_ratiosharpe_ratio_long_only,gittins_index_normal,gittins_index_short_only,gittins_index_long_only
0x3e75497d32942dc8edfceab39dbfbaf2297311c9,hl,"","","",; PNL:-1921408.108243,"",0.0,0.0,1752404879.084004,-1921408.108243,-35087.953679,0.0,0.0,228075.641757,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,true,528308.130226,0.0,0.0,,,,,0.0,,,
0x4ada00a93970ee516be7eaeb126b8454cff2b96e,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x4ada00a93970ee516be7eaeb126b8454cff2b96e_hl_; PNL:-2548890.75215_graph.jpeg,"[{""Trader Address"": ""0x4ada00a93970ee516be7eaeb126b8454cff2b96e"", ""tagname"": ""; PNL:-2548890.75215"", ""type"": ""hl""}]",; PNL:-2548890.75215,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x4ada00a93970ee516be7eaeb126b8454cff2b96e_hl_; PNL:-2548890.75215.csv,0.0,0.0,1755714861.9391565,-2520627.589618,-399746.863525,0.0,-1.329871088088616,30353.400382,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,19469005410.17797,true,1730320.094026,0.0,0.0,0.0,-0.028635196046512382,,,0.0,,,
0x292dd361e5d6b3b0e1618eee7b1ddea68cb488b8,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x292dd361e5d6b3b0e1618eee7b1ddea68cb488b8_hl_; PNL:63574.425379_graph.jpeg,"[{""Trader Address"": ""0x292dd361e5d6b3b0e1618eee7b1ddea68cb488b8"", ""tagname"": ""; PNL:63574.425379"", ""type"": ""hl""}]",; PNL:63574.425379,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x292dd361e5d6b3b0e1618eee7b1ddea68cb488b8_hl_; PNL:63574.425379.csv,146749201362.82574,0.0,1755384588.9085891,63574.425379,12523.295312,0.0,0.5154870050010235,78273.405379,0.0,4415.19574484,0.0,0.8990446396074983,0.0,,351231141.36591166,0.0,97836139536.93073,true,176711.222579,-0.24908774349341634,-14.815508962439877,-0.0793332327467372,0.04180292366250225,,,0.0,,,
0x31c56d873dad3d64ceaf50faadfbd8b4559a2216,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x31c56d873dad3d64ceaf50faadfbd8b4559a2216_hl_; PNL:753649.721575_graph.jpeg,"[{""Trader Address"": ""0x31c56d873dad3d64ceaf50faadfbd8b4559a2216"", ""tagname"": ""; PNL:753649.721575"", ""type"": ""hl""}]",; PNL:753649.721575,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x31c56d873dad3d64ceaf50faadfbd8b4559a2216_hl_; PNL:753649.721575.csv,0.0,0.0,1755460607.24014,753649.721575,193734.134947,0.0,-1.17535526806523,481732.011575,0.0,166.72059255,0.0,-0.8336974055710412,0.0,,0.0,0.0,10468030.10940928,true,501976.633056,-1.2129651590633603,0.0005080413547900964,-4.239385628637119,-0.0,,,0.0,,,
0x561edc21a1ec1dd67c3166219dde4f1c3f6993f0,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x561edc21a1ec1dd67c3166219dde4f1c3f6993f0_hl_; PNL:165040.110689_graph.jpeg,"[{""Trader Address"": ""0x561edc21a1ec1dd67c3166219dde4f1c3f6993f0"", ""tagname"": ""; PNL:165040.110689"", ""type"": ""hl""}]",; PNL:165040.110689,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x561edc21a1ec1dd67c3166219dde4f1c3f6993f0_hl_; PNL:165040.110689.csv,77781197936.83746,0.0,1755600013.7904532,165040.110689,49066.827006,0.0,2.9835613705735775,17426.670689,0.0,4514.08839282,0.0,2.079070950325643,0.0,,226217527.37629446,0.0,56210591257.7731,true,198921.53586,-0.12059505348008297,56.85689260046932,0.6297190363354874,-0.0,,,0.0,,,
0x1e316cb1903e73420dd3d79c3bba156baf72c9e3,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x1e316cb1903e73420dd3d79c3bba156baf72c9e3_hl_; PNL:95111.449118_graph.jpeg,"[{""Trader Address"": ""0x1e316cb1903e73420dd3d79c3bba156baf72c9e3"", ""tagname"": ""; PNL:95111.449118"", ""type"": ""hl""}]",; PNL:95111.449118,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x1e316cb1903e73420dd3d79c3bba156baf72c9e3_hl_; PNL:95111.449118.csv,383051317.40502155,0.0,1755759378.7601922,95111.449118,223107.825795,0.0,3.112418010867578,367147.801696,0.0,6302.81498918,0.0,4.9699630937939485,0.0,,5863903.086615783,0.0,285555226177.90283,true,367147.801696,2.088902329426935,107.88081642130027,1.3198774393875365,-0.0,,,0.0,3.5669634654130324,,
0x8ca5f0042d96728d6cff56def8d609bb12e28d6f,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x8ca5f0042d96728d6cff56def8d609bb12e28d6f_hl_; PNL:472322.672936_graph.jpeg,"[{""Trader Address"": ""0x8ca5f0042d96728d6cff56def8d609bb12e28d6f"", ""tagname"": ""; PNL:472322.672936"", ""type"": ""hl""}]",; PNL:472322.672936,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x8ca5f0042d96728d6cff56def8d609bb12e28d6f_hl_; PNL:472322.672936.csv,825162278520.5308,0.0,1755223197.1067784,472322.672936,-32653.415647,0.0,0.7321879403382315,44297.422936,0.0,26.03574465,0.0,1.0218366175686264,0.0,,421397114.2229358,0.0,147655463608.64496,true,1058761.83961,0.011120676147628725,-24.337291457995153,0.8492099970678826,0.45479471695720725,,,0.0,,,
0x05f394b1192b5cf66a83e3bfe8104bbc56890123,hl,"","","",; PNL:537651.428309,"",0.0,0.0,1752404880.9957163,537651.428309,471888.408162,0.0,0.0,1087650.428309,0.0,75.25710968,0.0,0.0,0.0,,0.0,0.0,0.0,true,1148677.523786,0.0,0.0,,,,,0.0,,,
0x184d245decad3f9531f307b19258a4eb8801df2b,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x184d245decad3f9531f307b19258a4eb8801df2b_hl_; PNL:690179.977132_graph.jpeg,"[{""Trader Address"": ""0x184d245decad3f9531f307b19258a4eb8801df2b"", ""tagname"": ""; PNL:690179.977132"", ""type"": ""hl""}]",; PNL:830568.155696,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x184d245decad3f9531f307b19258a4eb8801df2b_hl_; PNL:690179.977132.csv,17385112261.393394,0.0,1753664041.970611,830568.155696,590547.402438,0.0,0.28028305106961166,2435416.385696,0.0,64.19799492,0.0,0.2745032534607642,0.0,,33855446.23262871,0.0,7705748029.676558,true,2563384.163513,-0.26693004297019435,1.7102980383873807,0.2776942785522239,-0.5130905821288864,,,0.0,,,
0xcf303b88667f5da7031c7c84e9cf2195e1482220,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xcf303b88667f5da7031c7c84e9cf2195e1482220_hl_; PNL:1555780.786941_graph.jpeg,"[{""Trader Address"": ""0xcf303b88667f5da7031c7c84e9cf2195e1482220"", ""tagname"": ""; PNL:1555780.786941"", ""type"": ""hl""}]",; PNL:1555780.755565,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xcf303b88667f5da7031c7c84e9cf2195e1482220_hl_; PNL:1555780.786941.csv,21190522382.802063,0.0,1753798073.2753966,1555780.755565,59222.940459,0.0,0.47467644038729995,0.345565,0.0,100.56591695,0.0,0.4238658071971773,0.0,,42539200.921155326,0.0,3311653139.8505864,true,1681054.927768,-0.27326049172897815,-0.5208901597695911,0.41310365417928924,0.8754238776083687,,,0.0,,,
0xc9f6d94d22eb9444bbdbe79d27d48ad6815d1ae0,hl,"","","",; PNL:485045.756772,"",0.0,0.0,1752404881.6426976,485045.756772,267253.799539,0.0,0.0,588742.986772,0.0,3151.48147356,0.0,0.0,0.0,,0.0,0.0,0.0,true,617608.751374,0.0,0.0,,,,,0.0,,,
0xda3cdff67ce27fa68ba5600a7c95efd8153d9f15,hl,"","","",; PNL:43308053.746667,"",0.0,0.0,1752404881.854807,43308053.746667,13295103.292123,0.0,0.0,284318.206667,0.0,992783.61704576,0.0,0.0,0.0,,0.0,0.0,0.0,true,31964615.830226,0.0,0.0,,,,,0.0,,,
0x35d6271395cbacad66eb818806ab5f8ff625b6b1,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x35d6271395cbacad66eb818806ab5f8ff625b6b1_hl_; PNL:465400.209463_graph.jpeg,"[{""Trader Address"": ""0x35d6271395cbacad66eb818806ab5f8ff625b6b1"", ""tagname"": ""; PNL:465400.209463"", ""type"": ""hl""}]",; PNL:341507.67351,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x35d6271395cbacad66eb818806ab5f8ff625b6b1_hl_; PNL:465400.209463.csv,0.0,0.0,1752885982.7379508,341507.67351,63552.849903,0.0,-0.8397990764882062,1037125.28351,0.0,23.5616267,0.0,-0.4553373058069705,0.0,,0.0,0.0,1515806856.094222,true,1240294.206131,-2.953676336453047,1.0196425035726686,-2.9030101332917133,-0.0,,,0.0,,,
0x669c1810b0eec5a39f81967623b4cce3d1b11910,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x669c1810b0eec5a39f81967623b4cce3d1b11910_hl_; PNL:4309849.068638_graph.jpeg,"[{""Trader Address"": ""0x669c1810b0eec5a39f81967623b4cce3d1b11910"", ""tagname"": ""; PNL:4309849.068638"", ""type"": ""hl""}]",; PNL:4309849.068638,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x669c1810b0eec5a39f81967623b4cce3d1b11910_hl_; PNL:4309849.068638.csv,69376712227.06833,0.0,1755645747.884332,4309849.068638,199173.676646,0.0,0.2039477253806975,433833.808638,0.0,166.85504321,0.0,0.43100254643575536,0.0,,107973571.7118969,0.0,13187651182.36131,true,2636044.75608,-0.6309134780142345,4.511153827412711,-0.40583356053428105,-0.0,,,0.0,,,
0xcdf9a0cc8174dba1019e4c176c0a179f1d4d1ad3,hl,"","","",; PNL:13129635.769,"",0.0,0.0,1752404882.4839976,13129635.769,9803503.73918,0.0,0.0,26740338.219,0.0,112.62446273,0.0,0.0,0.0,,0.0,0.0,0.0,true,27930260.484,0.0,0.0,,,,,0.0,,,
0xed1d2ba1809d90874214093cdd5a1c2ab424610b,hl,"","","",; PNL:6792793.736952,"",0.0,0.0,1752404882.7087288,6792793.736952,3580766.507047,0.0,0.0,8535744.136952,0.0,138.19080977,0.0,0.0,0.0,,0.0,0.0,0.0,true,8827156.717249,0.0,0.0,,,,,0.0,,,
0x46b7442a54ff4ef40f7f9a619e848901bbc54c32,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x46b7442a54ff4ef40f7f9a619e848901bbc54c32_hl_; PNL:1104083.627318_graph.jpeg,"[{""Trader Address"": ""0x46b7442a54ff4ef40f7f9a619e848901bbc54c32"", ""tagname"": ""; PNL:1104083.627318"", ""type"": ""hl""}]",; PNL:1128738.238857,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x46b7442a54ff4ef40f7f9a619e848901bbc54c32_hl_; PNL:1104083.627318.csv,0.0,0.0,1754443273.0321681,1128738.238857,189879.104303,0.0,-2.4961548271476657,375613.458857,0.0,188.58136026,0.0,-0.8649989195280566,0.0,,0.0,0.0,13022005351.734583,true,777703.640547,-1.2557162136132178,-2.461900403955437,-1.72513848489826,0.0,,,0.0,,,
0x33279e8df05fd4dcf24eccf7efbe460c8e352ce6,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x33279e8df05fd4dcf24eccf7efbe460c8e352ce6_hl_; PNL:-87957.607695_graph.jpeg,"[{""Trader Address"": ""0x33279e8df05fd4dcf24eccf7efbe460c8e352ce6"", ""tagname"": ""; PNL:-87957.607695"", ""type"": ""hl""}]",; PNL:-87957.607695,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x33279e8df05fd4dcf24eccf7efbe460c8e352ce6_hl_; PNL:-87957.607695.csv,0.0,0.0,1755367457.4003582,-87957.607695,99181.29978,0.0,-0.06891525361327998,435013.772305,0.0,0.0,0.0,-0.09182597928702363,0.0,,0.0,0.0,118776740612.70105,true,541117.277964,0.6638041477899472,-335.64621796427076,-4.642645428434777,0.066461613833347,,,0.0,,,
0x7605bb14cb873bf7af6e2ca7e25c64c2f21068e3,hl,"","","",; PNL:15140.03146,"",0.0,0.0,1752404883.361189,15140.03146,15094.906094,0.0,0.0,1015321.67146,0.0,9097.05813462,0.0,0.0,0.0,,0.0,0.0,0.0,true,1015321.67146,0.0,0.0,,,,,0.0,,,
0x9f4fca5ff011b3d765a75faea38460036ef86417,hl,"","","",; PNL:-894598.725246,"",0.0,0.0,1752404883.5752017,-894598.725246,185933.594248,0.0,0.0,621157.464754,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,true,1017057.697074,0.0,0.0,,,,,0.0,,,
0x92ae4209e3a5760903aff0c423312392eb3f86a8,hl,"","","",; PNL:4087618.024548,"",0.0,0.0,1752404883.7745137,4087618.024548,1796072.670763,0.0,0.0,4472132.244548,0.0,58210.13955444,0.0,0.0,0.0,,0.0,0.0,0.0,true,5335780.492769,0.0,0.0,,,,,0.0,,,
0xed7c40e138cb25e79d94295882c66ac8197fb66e,hl,"","","",; PNL:248258.233546,"",0.0,0.0,1752404883.9997973,248258.233546,258051.523603,0.0,0.0,205456.983546,0.0,653004.68947071,0.0,0.0,0.0,,0.0,0.0,0.0,true,388674.439113,0.0,0.0,,,,,0.0,,,
0xd59687645a258c9a68478599ce2176ce013af44d,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xd59687645a258c9a68478599ce2176ce013af44d_hl_; PNL:137251.277263_graph.jpeg,"[{""Trader Address"": ""0xd59687645a258c9a68478599ce2176ce013af44d"", ""tagname"": ""; PNL:137251.277263"", ""type"": ""hl""}]",; PNL:137251.277263,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xd59687645a258c9a68478599ce2176ce013af44d_hl_; PNL:137251.277263.csv,0.0,0.0,1755329301.2591586,137251.277263,450714.513966,0.0,-1.0435740403701914,75.697263,0.0,41.97649623,0.0,-0.5569773881221519,0.0,,0.0,0.0,1492746877.317706,true,1316324.000819,-0.5820394983526842,0.6040747346363623,-0.695441709562195,-0.7554064322133396,,,0.0,,,
0xd8d0358919a944d4efa98713795d49b030e43ef9,hl,"","","",; PNL:241404.267683,"",0.0,0.0,1752404884.4279444,241404.267683,53752.131823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,true,5081165.984526,0.0,0.0,,,,,0.0,,,
0xfcb01354e18ca1cc0eee89ca3459ef84daa2e0b6,hl,"","","",; PNL:5946925.684083,"",0.0,0.0,1752404884.6314275,5946925.684083,1447282.896226,0.0,0.0,3760976.864083,0.0,297625.1839598,0.0,0.0,0.0,,0.0,0.0,0.0,true,4718623.50935,0.0,0.0,,,,,0.0,,,
0xcb2c7a34c1fa83e52464a8e195d3f1268cba3643,hl,"","","",; PNL:122991.184001,"",0.0,0.0,1752404884.8540528,122991.184001,108123.929148,0.0,0.0,164544.244001,0.0,85.18458597,0.0,0.0,0.0,,0.0,0.0,0.0,true,165405.244001,0.0,0.0,,,,,0.0,,,
0x38747443987d3d4e3fb20f42b771644df9e7710d,hl,"","","",; PNL:247430.877389,"",0.0,0.0,1752404885.0730445,247430.877389,96183.951504,0.0,0.0,30475.817389,0.0,43713.12749984,0.0,0.0,0.0,,0.0,0.0,0.0,true,446393.864075,0.0,0.0,,,,,0.0,,,
0xbfaa278d37420da2cda6650d867a575cf667ef4d,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xbfaa278d37420da2cda6650d867a575cf667ef4d_hl_; PNL:3133400.757747_graph.jpeg,"[{""Trader Address"": ""0xbfaa278d37420da2cda6650d867a575cf667ef4d"", ""tagname"": ""; PNL:3133400.757747"", ""type"": ""hl""}]",; PNL:3133400.757747,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xbfaa278d37420da2cda6650d867a575cf667ef4d_hl_; PNL:3133400.757747.csv,1253150828133.7522,0.0,1755733899.63672,3133400.757747,2277333.851926,0.0,6.035525376758799,2167810.077747,0.0,233250.33101151,0.0,4.5517055762187955,0.0,,3484711234.946782,0.0,15541719537.149246,true,4772942.623397,-2.7187613170947427,8.400292504628368,2.3190717440133852,-0.0,,,0.0,6.490070831304253,,
0x8d0e342e0524392d035fb37461c6f5813ff59244,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x8d0e342e0524392d035fb37461c6f5813ff59244_hl_; PNL:6093803.466041_graph.jpeg,"[{""Trader Address"": ""0x8d0e342e0524392d035fb37461c6f5813ff59244"", ""tagname"": ""; PNL:6093803.466041"", ""type"": ""hl""}]",; PNL:6093803.466041,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x8d0e342e0524392d035fb37461c6f5813ff59244_hl_; PNL:6093803.466041.csv,0.0,0.0,1755656663.8098364,6093803.466041,5052806.140965,0.0,-3.936081702872308,4158302.636041,0.0,86758.62321702,0.0,-0.13422756082131268,0.0,,0.0,0.0,449224710.06394714,true,13718896.698394,6.6129065025425025,22.89789310218983,0.08079725528143863,-0.0,,,0.0,,,
0x5327d3e92f15870a3dce91b36356c5ff0e346eae,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x5327d3e92f15870a3dce91b36356c5ff0e346eae_hl_; PNL:51731.271986_graph.jpeg,"[{""Trader Address"": ""0x5327d3e92f15870a3dce91b36356c5ff0e346eae"", ""tagname"": ""; PNL:51731.271986"", ""type"": ""hl""}]",; PNL:55309.14648,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x5327d3e92f15870a3dce91b36356c5ff0e346eae_hl_; PNL:51731.271986.csv,0.0,0.0,1753992984.3870983,55309.14648,-2870.812544,0.0,-4.8522080422019265,123463.18648,0.0,0.80046421,0.0,-0.8036095618447786,0.0,,0.0,0.0,49102187789.34273,true,171337.046184,-6.691730068031494,33.68672836876971,-2.381158460314759,-0.16800522503004636,,,0.0,,,
0x3740cd37902054103335e5ed6af6fe78543ccf4f,hl,"","","",; PNL:215022.735412,"",0.0,0.0,1752404886.3480904,215022.735412,196763.557608,0.0,0.0,1595879.845412,0.0,39184.72540415,0.0,0.0,0.0,,0.0,0.0,0.0,true,3012928.474338,0.0,0.0,,,,,0.0,,,
0xa53255136b2d1b766984a0545c29a5b5ca40131f,hl,"","","",; PNL:1433746.073234,"",0.0,0.0,1752404886.7936852,1433746.073234,1567012.650841,0.0,0.0,4220170.873234,0.0,85.14492987,0.0,0.0,0.0,,0.0,0.0,0.0,true,4741097.496206,0.0,0.0,,,,,0.0,,,
0xcb8e1b769091ca2c8a321892481e41eb42ff1bab,hl,"","","",; PNL:1931194.549833,"",0.0,0.0,1752404887.0006268,1931194.549833,-107.844347,0.0,0.0,3145519.319833,0.0,2.78629509,0.0,0.0,0.0,,0.0,0.0,0.0,true,3348533.542094,0.0,0.0,,,,,0.0,,,
0xfb865b8a291fc02f8cbe2d5a92b4b57f1980893c,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xfb865b8a291fc02f8cbe2d5a92b4b57f1980893c_hl_; PNL:382740.77627_graph.jpeg,"[{""Trader Address"": ""0xfb865b8a291fc02f8cbe2d5a92b4b57f1980893c"", ""tagname"": ""; PNL:382740.77627"", ""type"": ""hl""}]",; PNL:391712.984645,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xfb865b8a291fc02f8cbe2d5a92b4b57f1980893c_hl_; PNL:382740.77627.csv,0.0,0.0,1754092955.9737659,391712.984645,106202.065546,0.0,-0.1121516231537165,264262.364645,0.0,2272.37473603,0.0,-0.13836276659836363,0.0,,0.0,0.0,220325907216.0007,true,382157.908856,-0.3793860107206232,-29.164360121936557,-0.8268019138041709,0.9574217528531843,,,0.0,,,
0x85f63a2e54cc76687bc9ce5237cdd4778288818d,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x85f63a2e54cc76687bc9ce5237cdd4778288818d_hl_; PNL:1495285.097905_graph.jpeg,"[{""Trader Address"": ""0x85f63a2e54cc76687bc9ce5237cdd4778288818d"", ""tagname"": ""; PNL:1495285.097905"", ""type"": ""hl""}]",; PNL:1527459.823712,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x85f63a2e54cc76687bc9ce5237cdd4778288818d_hl_; PNL:1495285.097905.csv,0.0,0.0,1752893957.4771025,1527459.823712,379171.665667,0.0,-0.6464107328715059,1956048.213712,0.0,22.17313543,0.0,-0.4428459371627336,0.0,,0.0,0.0,14861496600.42278,true,4366051.154733,-0.7856956328201349,1.4977238494705634,-0.9257317860976922,-0.5203062556073065,,,0.0,,,
0x74b5135876f0174cd6269dd9a5c34bf078ebbb40,hl,"","","",; PNL:671778.715032,"",0.0,0.0,1752404887.6127553,671778.715032,369486.837797,0.0,0.0,911322.708996,0.0,133.14316492,0.0,0.0,0.0,,0.0,0.0,0.0,true,953423.096351,0.0,0.0,,,,,0.0,,,
0xb27c6663010d0f86df023638beb563cd1d7279af,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xb27c6663010d0f86df023638beb563cd1d7279af_hl_; PNL:445376.794806_graph.jpeg,"[{""Trader Address"": ""0xb27c6663010d0f86df023638beb563cd1d7279af"", ""tagname"": ""; PNL:445376.794806"", ""type"": ""hl""}]",; PNL:476528.44939,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xb27c6663010d0f86df023638beb563cd1d7279af_hl_; PNL:445376.794806.csv,882767100.1732517,0.0,1754385879.3245604,476528.44939,202788.268345,0.0,0.4926419779297779,486367.86939,0.0,114.79568891,0.0,0.040636195201237735,0.0,,4721471.941087455,0.0,899529536.0192935,true,502993.583496,0.8855175003575144,10.605417234357903,0.11432745494128879,0.911587477686945,,,0.0,,,
0x6c893ce8ed9de21e519c46fa37657dcdca3a0459,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x6c893ce8ed9de21e519c46fa37657dcdca3a0459_hl_; PNL:75928.377359_graph.jpeg,"[{""Trader Address"": ""0x6c893ce8ed9de21e519c46fa37657dcdca3a0459"", ""tagname"": ""; PNL:75928.377359"", ""type"": ""hl""}]",; PNL:82474.664831,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x6c893ce8ed9de21e519c46fa37657dcdca3a0459_hl_; PNL:75928.377359.csv,0.0,0.0,1753698054.4613626,82474.664831,6095.186611,0.0,-3.924006580779809,107144.434831,0.0,16.5627531,0.0,-0.7106316164889306,0.0,,0.0,0.0,611827699.6276435,true,395522.188264,-7.416846676489885,-1.2018965043363918,-2.843458375109777,0.0,,,0.0,,,
0xaf313f5d2d87a40b7b4675f74f29618b5a46928e,hl,"","","",; PNL:-395430.255928,"",0.0,0.0,1752404888.4570575,-395430.255928,207059.031017,0.0,0.0,797170.994072,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,true,797719.547237,0.0,0.0,,,,,0.0,,,
0x93b05fa4dbf106f90dc6d1c7d6a37c537ff93bef,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x93b05fa4dbf106f90dc6d1c7d6a37c537ff93bef_hl_; PNL:1066065.539096_graph.jpeg,"[{""Trader Address"": ""0x93b05fa4dbf106f90dc6d1c7d6a37c537ff93bef"", ""tagname"": ""; PNL:1066065.539096"", ""type"": ""hl""}]",; PNL:1065757.886954,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x93b05fa4dbf106f90dc6d1c7d6a37c537ff93bef_hl_; PNL:1066065.539096.csv,0.0,0.0,1754074682.0350466,1065757.886954,190712.372304,0.0,-1.1011523784043389,12307.296954,0.0,56.09620464,0.0,-0.8595315477167234,0.0,,0.0,0.0,12226032122.17867,true,1841646.53697,-0.8787607187125261,-4.41896852900504,-1.3713258782506739,0.42579977655401935,,,0.0,,,
0xfbeca450a40241a21abfe5d03776b57a9c92be52,hl,"","","",; PNL:220775.056522,"",0.0,0.0,1752404888.8572152,220775.056522,122695.531945,0.0,0.0,219409.02873,0.0,148.74900007,0.0,0.0,0.0,,0.0,0.0,0.0,true,247322.104681,0.0,0.0,,,,,0.0,,,
0xc1b56c7343165b92b078b9a84f6554fae0c2ee67,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xc1b56c7343165b92b078b9a84f6554fae0c2ee67_hl_; PNL:-48029.218146_graph.jpeg,"[{""Trader Address"": ""0xc1b56c7343165b92b078b9a84f6554fae0c2ee67"", ""tagname"": ""; PNL:-48029.218146"", ""type"": ""hl""}]",; PNL:-53858.21956,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0xc1b56c7343165b92b078b9a84f6554fae0c2ee67_hl_; PNL:-48029.218146.csv,0.0,0.0,1752645814.2376466,-53858.21956,-84461.312593,0.0,0.8508158120761234,181965.93044,0.0,0.0,0.0,0.3934641885728978,0.0,,0.0,0.0,11233105216.789795,true,285874.466188,-0.5077035992227711,20.90687133944654,-0.1762651087535405,0.8698986324899673,,,0.0,,,
0x62d68c5388e462d2c88491f0241e413ceafe39db,hl,"","","",; PNL:160532.540854,"",0.0,0.0,1752404889.4608288,160532.540854,101972.164895,0.0,0.0,272951.350854,0.0,81.20088047,0.0,0.0,0.0,,0.0,0.0,0.0,true,323237.443862,0.0,0.0,,,,,0.0,,,
0xfadbad3c0fcb62dbfa72d999a15f80e5f4a7cd63,hl,"","","",; PNL:204004.55043,"",0.0,0.0,1752404889.6577725,204004.55043,205474.918785,0.0,0.0,1349743.72343,0.0,34.64040236,0.0,0.0,0.0,,0.0,0.0,0.0,true,1416909.497164,0.0,0.0,,,,,0.0,,,
0x6ac793372e85a06fb2a3f9ec7654bc3bbc44b960,hl,"[""normal""]",/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x6ac793372e85a06fb2a3f9ec7654bc3bbc44b960_hl_; PNL:200551.854117_graph.jpeg,"[{""Trader Address"": ""0x6ac793372e85a06fb2a3f9ec7654bc3bbc44b960"", ""tagname"": ""; PNL:200551.854117"", ""type"": ""hl""}]",; PNL:229933.480925,/root/minimalTesting/detailed_analysis/my_data/data/caches/renders/0x6ac793372e85a06fb2a3f9ec7654bc3bbc44b960_hl_; PNL:200551.854117.csv,179687879424.8716,0.0,1753655357.9695244,229933.480925,157002.864096,0.0,1.3564664527914299,452667.080925,0.0,37277.11005305,0.0,1.1156585499702971,0.0,,620085527.9613147,0.0,49325863825.274765,true,472110.809566,-0.1780738601549353,7.421275606877438,1.0220919938036128,-0.0,,,0.0,,,
