Trader Address,perpDay_Sharpe,perpDay_Calmar,perpDay_PNL,perpDay_length,perpWeek_Sharpe,perpWeek_Calmar,perpWeek_PNL,perpWeek_length,perpMonth_Sharpe,perpMonth_Calmar,perpMonth_PNL,perpMonth_length,perpAllTime_Sharpe,perpAllTime_Calmar,perpAllTime_PNL,perpAllTime_length,day_Sharpe,day_Calmar,day_PNL,day_length,week_Sharpe,week_Calmar,week_PNL,week_length,month_Sharpe,month_Calmar,month_PNL,month_length,allTime_Sharpe,allTime_Calmar,allTime_PNL,allTime_length,ACCValue,MaxACCValue,performance,metrics,rating_normal,performance_perp,metrics_perp,rating_perp,rating
0xfb325ee61cef82a6e360755aa2fc105d545b07fd,-4.70390965,-0.66647566,-30399.23575300,1009,-9.91456878,-0.57869874,-27924.30463400,1176,-6.18936368,-0.58213474,-23950.87386100,800,-3.19976127,-0.58213474,-23950.87386100,534,-1.39556340,-0.06764493,-17386.72450100,1009,12.97680202,0.82630732,139068.03202400,1177,6.43619679,0.93306384,207027.56573200,795,16.39526013,1.01047290,358691.66237900,527,696075.34237900,1338486.18328500,1191286.61027073,27.90646260,30458.80912628,0.00000000,0.00000000,0.00000000,39.02486972
0x89b483978e172e9e99174768e4f07017f7755ca2,-9.68946984,-0.46581565,-21816.97872700,1016,-28.63968687,-0.87306249,-61299.29470600,1185,-10.30138590,-0.64023162,-57881.02834200,861,-27.42022227,-0.96640725,-437711.60885900,548,-9.56113882,-0.49358900,-20719.14403000,1016,-32.55887302,-0.81511098,-46684.57848500,1185,-19.00925821,-0.70920598,-54643.47500500,871,-0.91848318,-0.06225519,-25473.10984100,532,63137.81015900,864723.19576300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0xfb00c13f617c5981abb803591267c2241d6c1e9d,-100.00000000,-100.00000000,0.00000000,1069,-100.00000000,-100.00000000,0.00000000,1228,-100.00000000,-100.00000000,0.00000000,878,-100.00000000,-100.00000000,0.00000000,669,-0.35536514,-0.02043819,-23903.08887300,1069,9.50974227,0.76900016,838758.69396100,1228,8.31407117,0.88836354,1250319.69119500,878,51.18817009,3.44441468,3236623.04804600,666,3489988.52804600,4094885.94339700,24130325.89256727,47.99696502,235773.70614421,0.00000000,0.00000000,0.00000000,108.57571233
0xdd84ce1adcb3a4908db61a1dfa3353c3974c5a2b,-5.37572393,-0.27227043,-9866.59349100,1069,9.21527738,0.74044358,23752.43617700,1220,7.91814537,0.96246559,34873.48710500,859,43.62491682,12.68722100,185618.29741800,578,5.92273189,0.42400167,96266.02228600,1050,13.97031390,1.63290578,495591.39353100,1185,9.58994666,1.81529716,666389.96733200,836,46.14035827,17.32640393,1918992.23038400,532,538629.84038400,1860542.49224700,1141992398.98364234,40.11115882,1355491.55355488,277611628.42923433,23.01111859,383403.92747655,720902.75716925
0x8dafbe89302656a7df43c470e9ebcb4c540835c0,-100.00000000,-100.00000000,0.00000000,5991,-100.00000000,-100.00000000,0.00000000,2555,-1.54725007,-1.00000000,-500.00000000,1119,-1.56952631,-1.00000000,-500.00000000,2226,15.43571087,-0.79668295,-9958597128.23646927,6003,3.23579340,-0.49525792,-9897892908.65399742,2477,0.10793562,0.02763319,138140884.72351551,1143,0.22418194,0.03405423,170226345.25301298,2200,13953.44994800,10000004968.87000084,0.00113792,103.45594927,3.48988442,0.00000000,0.00000000,0.00000000,0.41772505
0xc667891581280551ad01a0feece6b925d9c9bb08,-6.64806285,-0.75931545,-33276.14957900,1008,-15.53956597,-0.77753180,-28090.85000000,1165,-21.59554788,-0.82003821,-28090.84583800,820,6.41852335,2.44008749,80880.64000000,590,-31.47739240,-0.83964886,-88462.31273900,1007,-15.31480310,-0.58331187,-67095.86347800,1164,-20.00205349,-0.53562378,-57078.98832700,842,12.25184987,0.67388889,53498.75407600,590,169860.00407600,420025.81878000,0.16011497,11.81874786,4.72919737,0.57614667,12.83723968,9.74402028,6.78832785
0x3d8f3582f8075ef91ae19af977428ac6fd95f62d,,,0.00000000,1003,,,0.00000000,1183,,,0.00000000,840,,,0.00000000,730,-1.78247970,-0.08566265,-8543.23082000,1003,21.05851913,1.30530088,105242.66270400,1183,6.97299349,0.69956232,65535.02551900,883,43.41886855,2.24868537,152309.05695700,756,330968.91695700,389735.43659600,17413201.23653214,22.21431707,92698.40802749,730.00000000,0.00000000,0.00000000,68.08024972
0x247eb7f0ca4a2d901d3556a58ffdfcb4b8090045,2.25771922,0.24144902,2267.83901300,1009,14.91493063,1.29170936,8811.70882800,1185,18.19320551,1.18259164,7949.50838800,824,11.23117651,1.18259164,7949.50838800,603,-2.28101775,-0.14704651,-23907.97389100,1006,22.84923275,1.43344179,197406.30496800,1181,9.53924116,1.00068999,187559.27980400,876,41.82852863,2.31986700,374405.39291100,626,556503.84291100,678266.84498800,21503257.66236370,27.87575385,129264.34511749,2075881.24956582,11.73389797,16906.10494915,46747.79764587
0xd831c524f188efd04be0af3bfd41ab4c7f9c32da,-28.43506640,-0.59464205,-987674.44315900,1370,-7.95138858,-0.51150260,-944001.94404600,808,-13.93893296,-0.62063978,-1101282.05714100,660,-39.09670016,-0.77257182,-1257299.94089700,585,-28.43506640,-0.59464205,-987674.44315900,1370,-7.95138858,-0.51150260,-944001.94404600,808,-13.93893296,-0.62063978,-1101282.05714100,660,-39.09670016,-0.77257182,-1257299.94089700,585,0.00000000,2801236.82888300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0x99cecf238f6d2f0f0cfcf4f272a46e6e979854c7,,,0.00000000,1003,,,0.00000000,1173,,,0.00000000,890,,,0.00000000,646,8.23927063,1.15353907,224359.70737200,1003,21.98769298,2.77210406,421618.41052100,1174,7.76759688,1.13281997,362463.63090500,891,0.49744817,0.02271969,16469.59000600,645,10.00000600,1266475.58560000,1.62295525,10.96767313,13.97229580,646.00000000,0.00000000,0.00000000,0.83583180
0x440f6e1469d8685c64b3445fa220cd683ff24bb0,-100.00000000,-100.00000000,0.00000000,1077,-0.50263515,-0.09094557,-8103.70784400,1249,-2.53252594,-0.55253102,-82495.64941200,855,-6.16978886,-0.69400685,-146828.24466100,669,0.25544387,0.02091337,8907.32707600,1076,23.86347630,1.90659819,673771.97087200,1247,12.51784940,2.03847521,844875.95758600,876,41.09689746,2.01517807,1506581.89542100,681,1639539.15542100,2318591.68449000,30125874.55089049,39.79641868,218430.77306851,0.00000000,0.00000000,0.00000000,104.50616562
0xec48794d7ad819a633471858f1ceafee1d7d1121,9.90694948,0.76858162,34784.70196700,1003,-5.47027796,-0.29329470,-28130.27814800,1169,-2.41616126,-0.19876294,-18515.70879500,822,-3.80454063,-0.18136004,-19141.05698500,548,6.83753419,0.42919957,37825.67353400,1003,24.81531283,1.76715960,149450.44599800,1168,12.41628413,1.99017760,201455.96638900,836,29.63999467,9.29644190,741261.79992000,550,701423.85992000,743607.47171200,495489050.11646450,32.24772964,717821.02508425,0.00000000,0.00000000,0.00000000,189.44933691
0x676191f92508c652ae10385cf4127b41fe2f1de7,12.26840304,1.79853859,6521.13628600,1008,16.54844080,1.93128589,9363.59289700,1187,36.72656679,3.21572653,8953.91242000,845,22.60351036,4.94398152,14261.61133800,538,8.81636354,0.82825630,12536.30478000,1007,22.07123231,2.22328872,41072.49151300,1185,26.12567247,2.79976268,50329.25616400,873,32.19433658,6.09805601,63795.23888300,547,188823.08888300,219645.78954400,338148109.86778563,18.20932813,334847.76460468,198673413.23063555,12.81373557,180611.59755313,245921.51126395
0x844b6ab0079fb36e6a99cba877574acd8f1e7f42,10.81831127,0.71458102,144275.73298600,1035,-2.43253698,-0.11718598,-29835.45808200,1192,2.42902254,0.21718693,56347.58317000,833,15.90654527,1.87688208,353627.95610300,560,15.10903095,1.12032138,187128.46230900,1033,2.52803228,0.14379732,29585.86442100,1191,6.09657950,0.44906664,102794.25783600,833,23.64833851,3.42736989,527856.34180700,543,285782.36180700,515423.75096000,3347656.05660809,28.74374008,52591.27415183,842.68056406,26.05653361,756.39409240,6307.11733522
0x55775a485c447a27ae3a8b1afa50a662d5adb070,-100.00000000,-100.00000000,0.00000000,1003,-100.00000000,-100.00000000,0.00000000,1184,1.55901385,inf,0.00531600,856,-0.96657599,-0.32789635,-409.82802500,544,-1.85286553,-0.16670681,-33696.93194900,1003,20.64749753,1.30093968,275248.86942100,1184,13.19162797,1.36312808,321290.62036500,856,34.61572824,4.07104380,829771.51542200,549,810219.93542200,952038.00151000,74340522.74241221,33.59361445,289647.33628271,0.00000000,0.00000000,0.00000000,120.34270570
0x80be646c17ae7a4a2a40cf08642e0d1020653eb9,,,0.00000000,999,,,0.00000000,1169,,,0.00000000,868,,,0.00000000,669,-1.04605731,-0.05809437,-20812.30270100,999,13.96571136,1.24220768,435413.82773200,1169,11.43915850,1.27658216,467893.59384100,868,34.18297630,1.68194688,692551.32459800,672,1256466.83459800,1476921.02438800,11557917.22317161,33.20238925,112877.95340105,669.00000000,0.00000000,0.00000000,75.12587883
0xebc48f428603f3da50c010fcec10126a08c2c931,,,0.00000000,1003,,,0.00000000,1170,,,0.00000000,882,,,0.00000000,633,-8.10675624,-0.44648360,-77065.58807700,1003,13.68812941,1.22334119,156288.64506800,1170,12.26705351,2.12424847,212692.23845200,882,25.01968866,1.16096308,213956.79889500,620,414569.57889500,486994.86311100,6346464.29519552,24.79851589,62472.89203231,633.00000000,0.00000000,0.00000000,55.88957507
0x98cc25dc84b745917c102919878f50093f080612,24.54903759,2.95293587,569660.06598900,1016,-0.22927385,-0.01771845,-9233.61616000,1197,-1.46859881,-0.22750940,-151879.34770100,961,-1.65314501,-0.05686817,-31427.17387900,858,19.92356333,2.18636958,596817.26294000,1052,-0.02749447,-0.00169150,-916.10887800,1166,-1.42056276,-0.22223676,-148335.92029200,964,-1.45795458,-0.05027022,-27768.10998700,858,440585.74232000,624996.57044900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0x6572d48041935ac7e644392f5338f47f2b85c900,-2.48961825,-0.17252033,-32930.19288000,1132,-18.28219453,-0.83625893,-241312.34304400,1232,-20.94243386,-0.83891003,-291748.01855900,920,-15.48989795,-0.57874753,-236274.82000000,583,-9.83281482,-0.31063231,-69042.14135700,1120,-30.97319041,-0.82868649,-244010.74980300,1244,-14.39920465,-0.56240740,-182060.51052400,925,37.93748987,10.47455673,2212366.65294500,615,0.57294500,1751443.27629200,107.44999850,17.04962412,176.73314897,0.00000000,0.00000000,0.00000000,2.97265159
0x9a5b5905c24e199dc81e33c06633e708d19dfd1a,-1.89985714,-0.26440609,-64.69841000,1035,-2.26789655,-0.30692029,-73.24213100,1189,-7.37160343,-0.44767302,-77.04471700,888,-1.62287140,-0.44035537,-74.24213100,543,1.43634246,0.06518698,8209.25492200,1035,10.07984920,1.19014650,217735.47254600,1196,5.80018791,0.74605942,143393.25551800,910,27.44401712,3.10143150,707155.87093200,558,13276.60093200,711336.41846400,15653669.56008781,28.07317281,111070.71817393,0.00000000,0.00000000,0.00000000,74.52204982
0x60c584e37131012912933aaad0427c3450136570,-100.00000000,-100.00000000,0.00000000,1041,-100.00000000,-100.00000000,0.00000000,1223,-100.00000000,-100.00000000,0.00000000,1049,-100.00000000,-100.00000000,0.00000000,885,1.14543345,0.04599853,6424.66815500,1041,9.18934940,0.51986484,87184.78336300,1216,14.55419853,0.82222694,87935.26518900,1040,21.11869269,1.31556721,134061.28142900,885,0.20137500,1503908.52899600,5043345.62882037,14.22020090,31934.86600440,0.00000000,0.00000000,0.00000000,39.95927052
0xa3589bfbc2332729ad76a64fbbbffdf7324e4463,-100.00000000,-100.00000000,0.00000000,1008,-100.00000000,-100.00000000,0.00000000,1162,-100.00000000,-100.00000000,0.00000000,882,-100.00000000,-100.00000000,0.00000000,625,-12.10086205,-0.36123741,-19216.52057100,974,3.22755693,0.20425461,10205.72314800,1162,0.68693583,0.11858905,9179.51535100,882,-32.12714285,-0.85355495,-206897.45719800,623,69663.68280200,318644.83280000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0xb04d15263f8f4c41ef7d33685753431de057eae2,-100.00000000,-100.00000000,0.00000000,1015,-100.00000000,-100.00000000,0.00000000,1171,-100.00000000,-100.00000000,0.00000000,843,-100.00000000,-100.00000000,0.00000000,557,92.29715360,8.73795967,5184.57207200,1012,83.08802932,9.67300800,6102.04720500,1164,18.78387053,1.48525497,8063.01080200,840,66.51827605,5.79616652,73072.02230500,550,13288.87230500,786302.65909500,415965157.98233300,16.35497130,333563.30164495,0.00000000,0.00000000,0.00000000,129.14397037
0x54d36c49e4292bb0df1d19ca6690f6dfd8e6d782,-100.00000000,-100.00000000,0.00000000,1011,0.00000005,0.00000000,0.00000000,1190,-0.00001066,-0.00000213,-0.00774700,834,11.24115697,5.51035309,89263.19000000,650,-5.92729963,-0.20342755,-4289.84596500,973,11.75520596,0.83720872,17394.23093500,1186,18.71397511,1.37182707,24390.36448000,856,71.27883846,7.64765872,127535.58247700,619,143901.96247700,192986.99833900,227017338.99367049,20.29947585,305854.12250461,9.92874228,13.02796197,41.05098678,3543.39011962
0x7653c6fcd05d422aa02de313b0423ced64e7a663,8.91030872,0.67493532,6532.27468500,969,18.59826163,1.42560585,10864.70355300,1177,22.74875425,2.47479421,16351.01671800,922,-8.69958654,-0.38308797,-13570.45441400,560,-1.38363950,-0.07119070,-21039.08867400,1002,15.66857336,1.23847350,313088.43929400,1177,7.46364843,0.70608607,255835.68224900,922,32.54379695,3.11188586,925398.23529400,559,1029924.58529400,1205251.12876800,22192548.48509044,34.34699364,161805.14178531,0.00000000,0.00000000,0.00000000,89.94585643
0x969b01dc2a6bd057c049d3ae94edbbe1c029d13e,-3.12911979,-0.30444408,-1660.58048200,1014,5.44986685,0.25968488,1132.04033200,1185,-17.27515303,-0.79884758,-14984.54871400,898,-4.21034811,-0.89092762,-19297.85335200,557,3.21090705,0.20374271,8121.99852000,977,10.48090746,1.10080038,45247.01085100,1181,6.99806279,0.84114884,49717.25228100,891,28.17021099,4.78268249,282377.45197300,529,111562.15197300,212433.51106700,40195708.92664517,24.12607775,152959.54018385,0.00000000,0.00000000,0.00000000,87.45271299
0x82c6503af0d94c782f69caf3fb64568608b8fe42,15.56389736,1.22105412,404983.04806700,1019,9.28434704,1.43800891,854149.94326300,1194,3.27110566,0.50790800,491317.40616000,902,6.81963757,0.60148425,631936.63820500,663,13.84717257,1.12127976,372347.27019200,1019,12.58324847,1.41876597,852799.70402700,1195,3.26218856,0.50626688,489967.16365700,903,6.79761056,0.59992378,630586.39570200,663,732982.22570200,1110372.21367700,61884.98259519,32.10751780,7987.28844778,54215.84851488,32.12390811,7479.82616047,7729.39383671
0xff5298bea2a52d99bfacbd9b29952198f8432faa,10.11039972,0.87746872,215.62855500,1006,16.03723901,1.20253140,326.71032500,1174,14.75605249,1.66980956,421.89691500,860,-3.10377749,-0.17910149,-5134.86872800,555,7.19089678,0.42515271,17600.71195400,1006,19.37755867,2.20505324,72253.46431600,1174,14.80483566,2.63468146,88173.31099900,839,31.11926907,3.28457299,230707.83115300,542,127374.03115300,228559.31789500,80080599.64244595,23.66600809,211781.81542476,0.00000000,0.00000000,0.00000000,102.90330787
0x58116eb3ae07cf2a3dc6ef87c3cf3a445cd53284,2.46260194,inf,570.63996100,1006,1.72599932,1.01903879,570.63996100,1184,4.99859133,1.72849645,5107.11618200,872,11.23784449,4.93583375,57711.35996100,550,2.05307158,0.09479547,1586.96980500,1006,29.06727059,1.65755205,19751.80703800,1147,14.12339358,1.70691004,25662.69724400,871,75.91263685,16.24438819,127786.71832400,536,111227.12832400,183038.33048000,1441408741.29322338,20.18192250,766224.63322588,6233580.62623720,16.40151085,40949.88119631,177134.99851888
0x9d9cde16e5f6da729a46ca821ab7a83dbae2a5fc,-100.00000000,-100.00000000,0.00000000,1074,-100.00000000,-100.00000000,0.00000000,1246,1.54283694,6.21634293,0.00778800,918,-4.42844738,-1.03106266,-1438715.15000000,683,18.13883451,1.33187016,237519.88079000,1074,24.05427960,2.68005039,407697.91391600,1246,4.89833313,0.72528672,345871.37580100,917,-10.93840573,-0.26222937,-986807.37925200,674,475542.85074800,6465003.73995400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0x39c2440be4a7f9f604841e47e6ac5ec9b8b2071a,-13.35648537,-0.84280579,-21537.49378600,1021,-14.75116522,-0.77690467,-18876.54168800,1197,-11.33408675,-0.76986442,-18271.99425900,889,-12.94734823,-0.81960469,-16851.20046600,547,-2.73282344,-0.15913240,-20511.15868200,1019,4.83309101,0.37773216,43649.50734400,1193,4.31345781,0.40050896,44318.56343100,903,27.88314411,3.79054282,336540.48127600,532,297210.72127600,397146.28431500,6558706.30328407,25.64466125,65675.90387767,0.00000000,0.00000000,0.00000000,57.30440815
0xa351db10472a07059ea099e0581444e568bff894,2.53913129,0.20660319,139566.66392600,1097,14.87777635,1.54363422,1023297.46119700,1252,6.49006825,0.70535318,843648.43232400,904,23.33020027,1.21369354,1234190.86440000,640,-1.12381353,-0.07854839,-64921.74078300,1097,12.89431755,1.47095200,962866.66174000,1251,8.33116246,0.72394160,801977.75104800,901,23.97996528,1.10303888,1116371.95535200,661,1833682.74535200,2303674.18449400,3419132.13893683,37.54796282,69429.54541784,3833823.36151385,38.36728221,75123.72016370,72220.53545262
0x4c0f0ea5083bf9ec4ee2128498238ec8dcfb979e,-0.93872195,-0.08029204,-91631.02607300,1026,0.39275119,0.02868234,29364.45862500,1160,1.17063411,0.09011720,73729.01341100,815,2.53196866,0.11861771,82912.62838200,627,-0.89249754,-0.07095530,-102535.96543800,1026,5.57156077,0.36557686,408533.38979300,1189,-1.11226975,-0.08116791,-92244.25842300,847,3.68968079,0.16057407,148389.97494600,611,1117121.91494600,2546975.37571800,0.67538207,15.33641774,12.60371844,3.53770423,20.47369864,38.50854118,22.03067885
0xeebf7d5e981b66484227c162d9ef4e712877f6e0,-100.00000000,-100.00000000,0.00000000,1000,-100.00000000,-100.00000000,0.00000000,1165,0.61374650,0.18655642,834.99205300,857,2.61712306,1.19376891,9023.38708700,541,12.02312436,1.20392299,184741.13034400,1000,26.83234276,3.48765789,572906.16631200,1165,10.16442698,2.12441815,649961.36240400,850,32.12578908,5.83439214,2157437.92773100,520,193626.32773100,1735983.84309700,224916111.40650439,39.79085035,596751.47828057,4.21701039,10.89766166,22.37874128,3654.38735509
0x31103b0b761b0fbf38a98da5bb855b202f330cf1,1.99282237,0.11992946,7561.14184200,1005,24.85769239,1.93374051,107305.27769700,1185,6.66841959,0.87366404,66545.26254600,889,21.10533646,1.01151108,66238.50712900,808,1.99282237,0.11992946,7561.14184200,1005,24.85769239,1.93374051,107305.27769700,1185,6.66841959,0.87366404,66545.26254600,889,21.10533646,1.01151108,66238.50712900,808,246352.34768700,310234.50984200,4710165.42010896,18.64929087,40474.39842232,4710165.42010896,18.64929087,40474.39842232,40474.39842232
0xc60f2a740f25821030db0ae8a40a1934ce25d8f0,-0.85184118,-0.09694918,-2947.78617600,991,-1.81733997,-0.26333033,-12364.38573500,1192,-8.87651761,-0.38324743,-12512.59210700,831,-5.65419426,-0.37449948,-12578.29000000,632,4.74858168,0.42812270,14175.01765100,1024,1.96666986,0.20783906,9237.54762500,1179,6.03701851,0.99394143,30445.70341200,842,8.35579665,0.36848419,20770.72995100,610,3012.03995100,138721.51499700,10603.65164640,12.65790856,1303.43590460,0.00000000,0.00000000,0.00000000,8.07290501
0xa569f338a8aab1df8e45de0cb2abee57efdd78db,13.26827290,2.04468615,112360.82335400,1004,-0.47115581,-0.03404498,-3820.53791600,1159,-1.36540661,-0.18353808,-25645.28616700,807,-4.98555206,-0.30407227,-29869.13570900,627,26.51971832,2.73970689,380291.39569700,1004,28.28815847,3.34302841,378928.62708000,1159,10.90399178,1.94548639,438247.02974500,807,33.71180449,1.74346482,919474.69526400,636,284948.82526400,1879277.60398500,24150078.34134447,33.54304863,164839.69558943,0.00000000,0.00000000,0.00000000,90.78537756
0x538ddfc21be51daf6625a2596943d682221a0c1c,,,0.00000000,569,,,0.00000000,676,,,0.00000000,595,,,0.00000000,547,-13.74220174,-0.48766246,-1210411.32620600,569,21.49379739,1.81971183,2660447.45870600,676,19.86824418,1.82949748,2921624.78681200,595,7.01612733,0.37127293,832239.33465200,548,5241833.60165200,6131564.41377200,119919.70893070,37.98419071,13153.70690788,547.00000000,0.00000000,0.00000000,25.64537669
0x4cc8bcbb3c137d1479a6ef32f2efa196e6ea02e3,-0.76215579,-0.04076891,-429.40418700,967,4.70432436,0.27678512,3152.98619100,1179,-5.58572899,-0.65807879,-24723.64029300,860,-32.00005981,-0.70471855,-29368.66832500,591,2.38342100,0.14463365,28294.67515300,1001,25.31347012,1.28705572,235080.29986600,1179,10.23593425,1.27815542,321584.72051300,860,45.97513180,2.99924577,621414.93063500,610,782170.20063500,901992.59429500,38323492.99602886,31.67336729,196077.05705327,0.00000000,0.00000000,0.00000000,99.01440730
0xe12711949a5b50cc24173f1c8174dd47164a8f50,-3.21596752,-0.22821922,-813.14861200,1001,10.42006564,0.78127407,1862.09569900,1165,5.75335769,1.04210215,4446.46483400,831,12.49185646,6.94552702,20312.96613200,534,2.60014458,0.21029343,632.12772600,1001,17.81818888,1.83464078,6391.73555400,1165,8.30980366,1.25663165,13536.56894100,831,21.64349786,2.61716692,31163.51931600,524,131923.30931600,133594.59956400,24399723.09359349,15.00666554,74127.03895089,28667315.98068105,13.32308384,71334.27924876,72717.25308623
0xd96108149e110b1893835e55e0050c7dd63b2cd1,-100.00000000,-100.00000000,0.00000000,1080,-100.00000000,-100.00000000,0.00000000,1253,-1.54303032,-1.00000000,-0.00545600,925,1.41598303,65353.94946282,352.34000000,609,11.53144213,0.96994300,29716.66453000,1079,16.05449058,1.35719294,66525.96256800,1221,20.72719939,2.13755164,96308.52630900,921,57.85537157,4.20656384,290105.86834000,608,1134354.60834000,1154167.92928000,118074219.65177563,26.52550801,288231.37405388,1.94443479,4.58178657,6.38898026,1357.02047124
0xccf135ab352d561a15eb7be2a243cc4fcb7f0ab1,16.20316412,2.23059639,650300.50593400,1096,-2.88862147,-0.25299064,-165631.36282800,1266,0.65962120,0.10646042,82966.08587300,905,13.44071603,1.61682643,1759220.53822900,592,7.45555863,0.62198111,107811.25562100,1093,30.00732060,0.98840213,181198.08434200,1260,21.67653156,1.30327642,216523.98430000,937,14.92224340,1.43302640,1741260.31513000,563,374950.63513000,3605715.09058100,5697746.11898936,37.62332235,89806.69012715,184.93362523,36.63112850,498.14782650,6688.57290398
0x02c4bc6b7dda908bf89bda10cf8dbb8649823284,,,0.00000000,1040,,,0.00000000,1232,,,0.00000000,899,,,0.00000000,664,19.83281358,2.36225463,635846.57082200,1073,30.74231706,3.01306531,861930.65099100,1233,14.49560832,2.26933445,1228419.72382100,872,31.79880839,1.80859086,1880799.40321300,648,3.27321300,3001304.17162600,31146675.82352210,28.37906790,158381.32739742,664.00000000,0.00000000,0.00000000,88.98913625
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-13.73769289,-0.85619146,-240315.05039100,1014,-14.42810461,-0.87985601,-344226.37126600,1168,-2.81950914,-0.18720421,-69613.44546900,883,28.46253370,2.37137680,393983.67601900,619,-20.57826624,-0.85619171,-240315.08950200,1014,-22.36034556,-0.87985596,-344226.29769400,1168,-3.35286727,-0.20104060,-74279.41825800,883,35.64318738,1.94859758,337414.43417400,619,40452.16417400,676773.49430200,3.74278567,16.36217315,31.65471906,5.54308799,16.87733607,39.73560088,35.46574802
0xf1262a1cefbdacd51055f0eb8f32f0daefd4bf9b,-8.60631418,-0.82362988,-656333.40810900,1128,-15.60827888,-0.94602629,-700914.18532100,1239,-11.41110718,-0.53280741,-527208.16723600,927,-24.89300734,-0.99174720,-1012284.32000000,670,-15.43366784,-0.82547422,-655013.47576300,1094,-16.76207380,-0.90421220,-740446.64528700,1236,-2.27135495,-0.50513646,-618555.18925800,919,-36.65423037,-0.98451174,-1197297.16096700,672,46104.83903300,1432300.93139600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0x17e4b88f0d351f7fe768395a1cff1d7444813c18,-2.46297843,-0.45680149,-2573.90110200,1018,-1.85101846,-0.33509657,-1708.59456900,1192,-3.97155003,-0.51410765,-2284.16343500,849,0.81767278,-0.93141746,-24691.09000000,554,-1.28148029,-0.07841927,-14981.35922400,1016,13.39770400,1.08060562,214241.87437700,1150,8.00547937,0.85575356,211250.26441000,840,28.27047309,4.23628398,922711.54036300,525,551000.48036300,843693.26195400,37827240.47262236,33.49590126,206012.70179525,0.00000000,0.00000000,0.00000000,101.49204447
0xac1a824b6547216d9a9893911c74643b6a040d1a,-1.23737493,-0.14763438,-11.97932500,1012,-1.37298165,-0.09850529,-7.99936900,1166,-3.32664059,-0.19401265,-16.06204100,862,10.28274247,4.42694841,2419.84000000,559,-5.18418898,-0.40667468,-39690.81063900,1007,8.68689443,0.80401520,80074.11379300,1159,12.54657308,1.97576413,175084.46542100,864,26.73865615,2.30509563,232051.87988500,518,323044.98988500,383381.62711700,13831275.12886165,24.87094785,92496.10543882,4.61146215,6.48687039,13.93010997,1135.11273459
0xcf13fae6690c07cbd471574b68e504319ee0882d,31.88319541,-0.60876829,-1551264.38048800,1135,2.93825959,-0.90556609,-3561528.76614500,1269,-11.88432518,-1.11471993,-3639556.65355100,924,-2.74754745,-0.14012992,-200458.34000000,669,2.02500429,-0.58875554,-1550454.28423900,1133,4.56531770,-0.87790989,-3490702.67453900,1268,-19.02820699,-1.07015803,-3676328.22303200,917,1.80152281,0.08410199,134647.52170000,665,1.58170000,2333472.70689700,0.00410629,10.04184229,0.64348440,0.00000000,0.00000000,0.00000000,0.17937174
0xabfc770746b00b4a92a780c0320df18877efb697,-7.08964922,-0.48608605,-56108.59935400,1009,-4.00016043,-0.26767601,-36642.46329900,1165,-8.20472084,-0.34064627,-38836.30511200,935,-9.18896619,-0.30224989,-35499.21856500,836,3.34282325,0.18333647,21129.50579800,1009,12.62021994,1.20133989,179647.24034800,1163,11.21179684,1.34018757,186856.76968600,945,96.13680952,4.40797115,401387.73763600,852,539072.25763600,740054.20083600,95297331.11236906,28.23628097,275643.56851309,0.00000000,0.00000000,0.00000000,117.39752308
0x3a9f97c69130aa2a64ad278d08cf18d6351e6fc0,-3.40373731,-0.56882500,-68758.89262900,581,6.26732159,1.03359486,130894.99825200,691,2.17208119,0.22554137,18808.85950600,520,-0.23148432,-0.05182433,-182250.17000000,334,-15.56020363,-0.66285908,-80440.01368600,580,10.68687310,1.17315079,147750.24119900,691,7.25327960,0.32750978,35664.10049900,533,11.46986790,1.77723006,11590293.53626300,334,2.03626300,21319314.74251900,833440.07411074,36.19518839,33043.65131383,0.00000000,0.00000000,0.00000000,40.64704867
0x05f51de33bd21abd4172634eddc78c8884212033,-100.00000000,-100.00000000,0.00000000,1005,-100.00000000,-100.00000000,0.00000000,1176,1.55784332,1.03592837,0.00282300,802,-1.50235248,-0.99068322,-554.73142700,541,-13.49941725,-0.49570890,-59053.10254500,1005,10.27655865,0.90820615,94913.82304800,1176,14.00592243,1.56677761,153847.88887400,846,26.86632754,5.15793798,438093.63744800,526,313779.14744800,394234.69420700,77331136.89492738,28.10767076,247173.58424799,0.00000000,0.00000000,0.00000000,111.16959662
